file,bytes,role,functions_or_fields,paper_location,usage_boundary
A题研究/实验记录/p3_deep_refine/run.py,19278,求解、候选生成、实验运行或统计辅助代码；Frozen best-known P3 refinement; independent of the fair-v2 solver campaign.,read:L30-32; save:L35-40; sha:L43-44; raw:L47-49; objective:L52-53; records_in:L56-66; fixed_hashes:L69-72; verify:L75-87; freeze:L90-169; run_case:L172-302; main:L305-331,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/p3_four_cell.py,15221,求解、候选生成、实验运行或统计辅助代码；Frozen-selection four-cell measurements and a separate two-control ablation.,read:L28-30; save:L33-38; digest:L41-42; raw:L45-47; key:L50-51; records_in:L54-64; check_source:L67-79; manifest_hashes:L82-86; freeze_selection:L89-151; seed_valid_cache:L154-168; evaluate_cell:L171-178; main:L181-261,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/plot_cache_timeline.py,5653,求解、候选生成、实验运行或统计辅助代码；Plot measured operation intervals for one independently verified fixed plan.,main:L17-87,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/plot_first_round.py,10782,"求解、候选生成、实验运行或统计辅助代码；Truthful first-round research figures from saved CSVs, not predicted scores.",read_rows:L22-24; sha:L27-28; export:L31-47; make_pilot:L50-86; make_full:L89-123; make_difficult:L126-152; main:L155-167,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/plot_second_round.py,20252,求解、候选生成、实验运行或统计辅助代码；Paper figures from frozen observations; no solver or official evaluator imports.,read:L32-33; sha:L36-37; write_csv:L40-44; export:L47-64; simple_axis:L67-70; table:L73-85; main:L88-267,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/prioritize_next.py,4016,求解、候选生成、实验运行或统计辅助代码；Rank next investigations using loose lower bounds and measured best plans.,read:L14-16; main:L19-61,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/replay_p1_selective.py,3831,求解、候选生成、实验运行或统计辅助代码；Independent fresh replay of all six frozen P1 probe selections.,raw:L15-19; main:L22-65,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/reuse_verified_cache.py,2081,求解、候选生成、实验运行或统计辅助代码；Reuse immutable successful evaluator results across run directories.,import_cache:L19-38,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_formal_followups.py,5526,"求解、候选生成、实验运行或统计辅助代码；One-shot continuation of the current frozen experiment, in three CPU lanes.",definitions:L24-43; commands:L46-59; main:L62-114,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_p1_selective.py,9449,"求解、候选生成、实验运行或统计辅助代码；Frozen, extra-budget P1 selective decomposition probe (not formal v2).",score:L22-24; verify:L27-42; main:L45-139,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_quick_development.py,21167,"求解、候选生成、实验运行或统计辅助代码；One fixed 12-graph P2/N5/seed17 extra-budget development round, at most 108 calls.",now:L34-35; require:L38-40; check_hashes:L43-45; contained:L48-51; preflight:L54-110; audit_case:L113-224; run:L227-300; main:L303-318,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_quick_smoke.py,4973,"求解、候选生成、实验运行或统计辅助代码；Two fixed cold-cache engineering checks, not a performance-panel experiment.",run:L20-73,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_v3_followups.py,6424,求解、候选生成、实验运行或统计辅助代码；Finite v3 experiment lane; starts only after the corresponding v2 queue.,jobs:L22-36; main:L39-111,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_wcc_interleave_probe.py,9356,求解、候选生成、实验运行或统计辅助代码；Pre-register and run the fixed five-case WCC interleaving mechanism probe.,read:L24-25; key:L28-30; prepare:L33-94; run:L97-149,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/run_wcc_interleave_v2_probe.py,9567,求解、候选生成、实验运行或统计辅助代码；Pre-register the fixed five-case v2 priority-preservation probe; P2 only.,read:L24-25; key:L28-30; prepare:L33-106; run:L109-154,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/summarize_formal.py,13683,求解、候选生成、实验运行或统计辅助代码；Audit frozen batch results and emit complete-denominator numerical evidence.,write_csv:L23-31; baselines:L34-49; summarize:L52-201,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/summarize_portfolio.py,3281,求解、候选生成、实验运行或统计辅助代码；Complete-denominator metrics for a verified best-known plan portfolio.,main:L17-57,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/summarize_v3.py,8597,"求解、候选生成、实验运行或统计辅助代码；Verified selected-result statistics for frozen v3 batches, never partial means.",summarize:L19-118,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/test_audited_wall_run.py,1858,正确性/回归测试,InvocationAuditTests:L13-36,附录C验证,测试通过不等同优化效果证明
A题研究/实验记录/test_finalize_computational_delivery.py,18014,正确性/回归测试；Pure temporary-file/fake-process tests. Never calls official evaluation.,Fixture:L14-137; FinalizerTests:L140-316,附录C验证,测试通过不等同优化效果证明
A题研究/实验记录/test_formal_four_cells.py,10821,正确性/回归测试；No evaluator subprocess: fake-controller tests plus read-only archived evidence.,FourCellMath:L16-62; FakeCampaign:L65-194,附录C验证,测试通过不等同优化效果证明
A题研究/实验记录/test_make_delivery.py,15249,"正确性/回归测试；Synthetic fixture only: packaging/relocation/tamper tests, zero official calls.",fixture:L21-72; DeliveryTests:L75-242,附录C验证,测试通过不等同优化效果证明
A题研究/实验记录/v3_summary_smoke/aggregates.csv,213,逐配置/逐调用/汇总实验数据表,"batch,problem,num_cores,seed,reported_verified,planned,all_100,mean_official_speedup,mean_logical_calls",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/实验记录/v3_summary_smoke/all_slots.csv,1576,逐配置/逐调用/汇总实验数据表,"batch,case,problem,num_cores,seed,status,verified,baseline_makespan,logical_cap,makespan,official_speedup,diagnostic_baseline_over_time,added_copy_bytes,spill_copy_bytes,cache_byte_hit_rate,active_cores,logical_calls,cache_hits,stage_calls,status_counts,winning_stage,winning_name,selected_plan_sha256,summary_sha256,prefix_4_makespan,prefix_12_makespan,prefix_24_makespan,prefix_48_makespan,prefix_90_makespan",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/实验记录/verify_delivery.py,22962,"求解、候选生成、实验运行或统计辅助代码；Portable, stdlib-only integrity verifier. Does not import/execute solver code.",require:L42-44; sha:L47-52; json_bytes:L55-56; plan_hash:L59-60; unique_object:L63-68; reject_constant:L71-72; read:L75-77; safe_path:L80-92; parse_config:L95-110; graph_view:L113-159; verify_plan:L162-195; finite_metrics:L198-204; timeline_binding:L207-232; expected_binding:L235-238; raw_metadata:L241-243; verify_raw:L246-272; import_closure:L275-288; verify_delivery:L291-368; main:L371-383,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/write_progress_report.py,11725,求解、候选生成、实验运行或统计辅助代码；Write the first work-cycle report using actual saved results and hashes.,link:L14-14; main:L17-90,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/下一轮优先图/README.md,1152,题意、方法、实验结论、协议或复现说明：下一轮优先排查图（P2、5核）,,附录D：研究过程与追溯,按标题定位；历史计划不表示已完成
A题研究/实验记录/下一轮优先图/all_100.csv,18980,逐配置/逐调用/汇总实验数据表,"case,best_known_p2_n5,baseline_speedup,loose_lower_bound,largest_bound_term_not_bottleneck,time_to_loose_bound_ratio,possible_relative_reduction_upper_bound,largest_component_fraction,compute_ops,dependency_components,current_best_origin",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/实验记录/下一轮性能诊断.md,18115,题意、方法、实验结论、协议或复现说明：下一轮性能诊断：正式批次有限快照,,附录D：研究过程与追溯,按标题定位；历史计划不表示已完成
A题研究/实验记录/下一轮性能诊断_只读汇总.py,12363,求解、候选生成、实验运行或统计辅助代码；Read-only snapshot of completed/current formal records; never evaluates plans.,sha:L16-17; compact:L20-30; key:L33-35; take_snapshot:L38-107; union_length:L110-117; assignment:L120-123; enrich_timelines:L126-204,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
A题研究/实验记录/主批次完成分析_20260924/analyze.py,6442,求解、候选生成、实验运行或统计辅助代码；Read-only analysis. Paired graph-wise ratios; no evaluations and no portfolio mixing.,load:L8-8; mean:L9-9; dump:L10-10,附录D：研究过程与追溯,结合函数列表与模块说明判断用途，不自动纳入默认流程
